timestamp,tp9,af7,af8,tp10
1767330439.2558053,683.2692260742188,666.0989990234375,713.1843872070312,587.0628051757812
1767330439.2597115,757.880126953125,770.6250610351562,739.2052612304688,860.9900512695312
1767330439.2636178,787.2642211914062,816.02880859375,758.05712890625,903.0305786132812
1767330439.267524,709.6441650390625,715.9281005859375,732.124755859375,645.2999877929688
1767330439.2714303,664.4173583984375,651.4954223632812,710.9717407226562,542.0130615234375
1767330439.2753365,735.1339721679688,735.2224731445312,735.3994750976562,774.9618530273438
1767330439.2792428,788.23779296875,810.3643798828125,755.0479125976562,938.6101684570312
1767330439.283149,727.7879638671875,742.8340454101562,730.7971801757812,744.5156860351562
1767330439.2350109,668.5772094726562,653.5311279296875,725.663818359375,511.4783630371094
1767330439.238917,712.29931640625,699.8199462890625,733.0098266601562,682.8267211914062
1767330439.2428234,785.84814453125,803.2838745117188,742.8340454101562,936.220458984375
1767330439.2467296,763.987060546875,770.27099609375,739.3822631835938,817.71044921875
1767330439.2506359,678.9324340820312,666.8955688476562,712.3878173828125,556.5281372070312
1767330439.254542,683.0037231445312,682.3841552734375,718.1407470703125,604.4100341796875
1767330439.2584484,770.1824951171875,789.1228637695312,742.6570434570312,876.8327026367188
1767330439.2623546,783.635498046875,793.1941528320312,748.5869750976562,884.5327758789062
1767330439.2662609,696.3681640625,688.048583984375,726.017822265625,614.0572509765625
1767330439.270167,668.3116455078125,657.4253540039062,721.946533203125,556.2625732421875
1767330439.2740734,747.4363403320312,766.19970703125,746.6398315429688,817.71044921875
1767330439.2779796,796.5574340820312,818.6840209960938,763.0134887695312,918.3421630859375
1767330439.2818859,720.9729614257812,710.440673828125,736.01904296875,689.6417236328125
1767330439.285792,658.7529907226562,649.1942749023438,710.5292358398438,534.4014892578125
1767330439.2630951,726.1063232421875,736.1075439453125,729.2040405273438,734.160400390625
1767330439.2670014,796.5574340820312,801.0712280273438,747.6134033203125,946.398681640625
1767330439.2709076,756.2869873046875,736.9041137695312,743.5421142578125,779.0331420898438
1767330439.274814,680.5255737304688,666.0989990234375,713.803955078125,536.9682006835938
1767330439.2787201,707.0774536132812,715.0430297851562,717.521240234375,649.1942749023438
1767330439.2826264,796.8229370117188,800.6287231445312,744.5156860351562,922.6790161132812
1767330439.2865326,783.1044311523438,781.1572875976562,741.77197265625,861.1670532226562
1767330439.290439,695.0405883789062,685.0393676757812,721.8580322265625,577.504150390625
1767330439.2943451,688.2255859375,686.7210083007812,716.6361694335938,587.0628051757812
1767330439.2982514,767.7928466796875,781.0687866210938,746.374267578125,848.5991821289062
1767330439.400121,781.8653564453125,784.7860717773438,746.7283325195312,908.9605102539062
1767330439.4040272,703.5372314453125,697.2532348632812,720.7959594726562,653.3540649414062
1767330439.4079335,668.046142578125,672.9140014648438,719.6453857421875,532.100341796875
1767330439.4118397,738.5857543945312,743.7191162109375,736.4615478515625,787.2642211914062
1767330439.415746,794.3447265625,793.813720703125,752.0386962890625,949.761962890625
1767330439.4196522,734.33740234375,734.6914672851562,734.9569702148438,724.7787475585938
1767330439.4235585,668.22314453125,673.2680053710938,720.44189453125,519.70947265625
1767330439.4274647,713.98095703125,715.0430297851562,734.7799682617188,701.8555908203125
