timestamp,tp9,af7,af8,tp10
1767330536.259305,795.2297973632812,795.2297973632812,743.8961181640625,900.10986328125
1767330536.2632113,728.7615356445312,726.371826171875,731.6822509765625,693.801513671875
1767330536.2671175,671.4978637695312,661.6737060546875,721.0614624023438,561.3074340820312
1767330536.2710238,725.4867553710938,719.6453857421875,734.9569702148438,741.1524047851562
1767330536.3102732,795.2297973632812,800.6287231445312,746.197265625,917.0145874023438
1767330536.3141794,761.7744140625,764.341064453125,745.4006958007812,760.44677734375
1767330536.3180857,680.3485107421875,670.435791015625,719.2913208007812,560.6879272460938
1767330536.321992,700.5280151367188,681.4990844726562,709.90966796875,671.9404296875
1767330536.3258982,786.9102172851562,768.5009155273438,737.2581176757812,891.96728515625
1767330536.3298044,775.4928588867188,765.9342041015625,741.5064697265625,837.3588256835938
1767330536.3337107,689.0221557617188,682.5612182617188,720.44189453125,597.0640258789062
1767330536.337617,683.5347900390625,678.6669311523438,717.2556762695312,603.613525390625
1767330536.3415232,767.4387817382812,769.9169921875,743.8076171875,840.7221069335938
1767330536.3454294,787.4412231445312,791.8665771484375,742.5685424804688,880.0189208984375
1767330536.3493357,704.0682373046875,710.440673828125,719.910888671875,647.5126953125
1767330536.353242,661.1426391601562,672.29443359375,717.4326782226562,551.3062133789062
1767330536.3571482,728.8500366210938,743.0110473632812,729.912109375,759.2077026367188
1767330536.3610544,792.3975830078125,795.67236328125,751.773193359375,888.9580688476562
1767330536.3128245,735.4879760742188,724.336181640625,732.9213256835938,719.2028198242188
1767330536.3167307,666.6300659179688,660.08056640625,707.9625244140625,555.64306640625
1767330536.320637,714.7775268554688,717.875244140625,729.1155395507812,693.7130126953125
1767330536.3245432,793.1056518554688,790.0079345703125,745.5777587890625,903.0305786132812
1767330536.3284495,764.5181274414062,753.7203369140625,734.6914672851562,800.09765625
1767330536.3323557,682.0301513671875,675.1266479492188,716.4591064453125,568.2994384765625
1767330536.336262,696.4566650390625,696.7222290039062,719.910888671875,625.1205444335938
1767330536.3401682,782.130859375,772.3951416015625,739.0282592773438,868.8671264648438
1767330536.3440745,783.3699340820312,765.4916381835938,741.594970703125,860.6360473632812
1767330536.3479807,699.8199462890625,696.01416015625,726.6373901367188,613.61474609375
1767330536.351887,675.65771484375,689.55322265625,720.6189575195312,569.892578125
1767330536.3557932,757.7916259765625,760.0042724609375,746.020263671875,791.6895751953125
