timestamp,tp9,af7,af8,tp10
1767330503.9916027,711.0602416992188,701.6785888671875,707.3429565429688,632.9091186523438
1767330504.0491054,690.7037963867188,682.6497192382812,709.6441650390625,575.5570068359375
1767330504.0530117,772.2181396484375,746.6398315429688,733.9833984375,820.8081665039062
1767330504.056918,809.6563720703125,786.1136474609375,734.4259033203125,924.360595703125
1767330504.0608242,740.0018310546875,726.8143920898438,708.4935302734375,706.1038818359375
1767330504.0647304,686.012939453125,682.0301513671875,700.9705200195312,548.385498046875
1767330504.0686367,743.2765502929688,723.628173828125,726.7258911132812,722.9201049804688
1767330504.0208354,805.673583984375,762.9249877929688,732.0362548828125,930.7330932617188
1767330504.0247416,764.1640625,740.267333984375,720.8844604492188,788.414794921875
1767330504.028648,691.0578002929688,687.7830810546875,712.5648803710938,562.6350708007812
1767330504.0325541,711.5028076171875,696.01416015625,716.6361694335938,668.22314453125
1767330504.0364604,789.3883666992188,766.4652099609375,734.6914672851562,910.5536499023438
1767330504.0403666,783.4584350585938,773.1917114257812,734.5144653320312,863.1141967773438
1767330504.044273,698.4923095703125,701.5015869140625,713.0073852539062,609.9859619140625
1767330504.0481791,685.1278686523438,673.2680053710938,714.2464599609375,610.428466796875
1767330504.0520854,771.0675659179688,750.0030517578125,734.6029663085938,864.8843383789062
1767330504.0559916,796.1148681640625,787.9722900390625,736.7271118164062,914.0938720703125
1767330504.059898,718.7603149414062,727.7879638671875,726.9913940429688,668.22314453125
1767330504.0638041,677.9588623046875,676.7197875976562,726.1063232421875,556.2625732421875
1767330504.0677104,735.1339721679688,717.1671752929688,728.6730346679688,784.8745727539062
1767330504.0716166,789.742431640625,780.6262817382812,736.9926147460938,935.4238891601562
1767330504.038803,738.4971923828125,743.2765502929688,726.8143920898438,740.4443359375
1767330504.0427094,673.97607421875,666.0989990234375,706.9889526367188,558.209716796875
1767330504.0466156,715.0430297851562,695.1290893554688,719.4683227539062,706.6349487304688
1767330504.0505219,786.6447143554688,782.7504272460938,741.948974609375,917.4570922851562
1767330504.054428,762.3939208984375,775.0503540039062,739.3822631835938,809.3908081054688
1767330504.0583344,683.0922241210938,678.1358642578125,716.8131713867188,575.4684448242188
1767330504.0622406,688.3140869140625,676.5427856445312,720.6189575195312,627.4216918945312
1767330504.0661469,769.0319213867188,771.5986328125,742.47998046875,871.4337768554688
1767330504.070053,778.41357421875,798.7700805664062,741.77197265625,863.4682006835938
1767330504.0739594,700.5280151367188,714.3349609375,729.55810546875,600.250244140625
1767330504.0778656,665.3024291992188,663.0897827148438,714.6005249023438,561.3959350585938
