timestamp,tp9,af7,af8,tp10
1767330487.634477,783.8125,789.8309326171875,736.6386108398438,933.1227416992188
1767330487.6383832,733.9833984375,748.8524780273438,736.6386108398438,737.6121826171875
1767330487.6422894,669.4622192382812,661.939208984375,721.3269653320312,553.5189208984375
1767330487.6454787,713.7154541015625,694.33251953125,728.8500366210938,700.8820190429688
1767330487.649385,786.5562133789062,787.4412231445312,746.7283325195312,911.4386596679688
1767330487.6532912,765.4031372070312,777.7940673828125,741.6834716796875,807.0011596679688
1767330487.6571975,689.1991577148438,683.0922241210938,717.7867431640625,572.5477905273438
1767330487.713915,694.0670166015625,678.9324340820312,716.9016723632812,621.3147583007812
1767330487.7178214,774.2537841796875,771.775634765625,741.77197265625,873.7349853515625
1767330487.7217276,786.7332153320312,802.2218017578125,749.3834838867188,871.2567749023438
1767330487.7256339,708.5820922851562,711.3257446289062,734.0718994140625,606.9767456054688
1767330487.72954,678.04736328125,658.4874267578125,714.6890258789062,571.6627197265625
1767330487.7334464,751.8616943359375,743.984619140625,731.4166870117188,817.6219482421875
1767330487.7373526,792.7516479492188,807.1781616210938,749.6490478515625,908.9605102539062
1767330487.7412589,725.7523193359375,729.2925415039062,731.8592529296875,693.801513671875
1767330487.745165,668.4886474609375,655.832275390625,712.476318359375,546.1728515625
1767330487.7490714,721.2384643554688,722.2120361328125,724.4246826171875,729.6466064453125
1767330487.7193248,792.486083984375,813.4620971679688,750.445556640625,915.68701171875
1767330487.723231,747.6134033203125,759.3847045898438,740.267333984375,768.412353515625
1767330487.7271373,663.2667846679688,661.2311401367188,711.4142456054688,544.8452758789062
1767330487.7310436,687.3405151367188,690.7922973632812,715.9281005859375,647.2471313476562
1767330487.7349498,776.4664306640625,796.203369140625,743.0110473632812,887.0994262695312
1767330487.738856,773.5457763671875,789.1228637695312,750.3570556640625,823.3748168945312
1767330487.7427623,680.8795776367188,679.8175048828125,719.1143188476562,588.21337890625
1767330487.7466686,669.2852172851562,671.6749267578125,712.3878173828125,594.0548095703125
1767330487.7505748,755.2249145507812,774.34228515625,736.9041137695312,836.2967529296875
1767330487.754481,781.1572875976562,793.9022216796875,740.09033203125,894.6224975585938
