timestamp,tp9,af7,af8,tp10
1767330576.8595726,773.2802124023438,777.7940673828125,731.5052490234375,843.3772583007812
1767330576.863479,688.402587890625,697.2532348632812,722.4775390625,607.0652465820312
1767330576.8673851,670.7898559570312,671.2323608398438,710.1751708984375,597.1525268554688
1767330576.8712914,751.3306274414062,749.560546875,728.7615356445312,823.1093139648438
1767330576.8751976,783.635498046875,792.9286499023438,741.0639038085938,878.6913452148438
1767330576.9298537,709.90966796875,725.2212524414062,731.6822509765625,663.0897827148438
1767330576.93376,659.6380615234375,660.9656372070312,721.946533203125,564.9362182617188
1767330576.9376662,721.946533203125,716.7246704101562,730.8856811523438,754.9594116210938
1767330576.9415724,780.3607177734375,786.4676513671875,736.7271118164062,899.2247924804688
1767330576.9454787,733.8948974609375,752.5697631835938,730.6201782226562,724.2476806640625
1767330576.949385,666.8070678710938,667.0725708007812,722.12353515625,547.3234252929688
1767330576.9532912,700.1739501953125,689.1106567382812,718.1407470703125,691.2348022460938
1767330576.9571974,784.16650390625,785.5826416015625,736.7271118164062,890.7282104492188
1767330576.9611037,769.56298828125,773.5457763671875,737.877685546875,808.240234375
1767330576.96501,684.6853637695312,677.516357421875,719.1143188476562,587.1513061523438
1767330576.9163327,687.7830810546875,678.04736328125,720.8844604492188,620.5182495117188
1767330576.920239,772.8377075195312,772.129638671875,733.806396484375,845.5899658203125
1767330576.9241452,792.0435791015625,792.0435791015625,734.6914672851562,859.3969116210938
1767330576.9280515,708.7590942382812,700.5280151367188,721.2384643554688,636.36083984375
1767330576.9319577,673.0910034179688,660.08056640625,712.6533813476562,569.53857421875
1767330576.935864,753.5433349609375,744.7811889648438,723.0086059570312,786.7332153320312
1767330576.9397702,807.7977294921875,809.3023071289062,745.7547607421875,883.2051391601562
1767330576.9436765,738.3201904296875,725.4867553710938,735.1339721679688,689.55322265625
1767330576.9475827,670.7898559570312,655.3012084960938,710.7947387695312,569.3615112304688
1767330576.951489,723.7166748046875,725.1327514648438,726.8143920898438,730.0006103515625
1767330576.9553952,797.7080078125,799.3010864257812,743.8076171875,908.6065063476562
1767330576.9593015,753.0122680664062,752.0386962890625,732.124755859375,783.7239990234375
1767330576.9632077,666.0989990234375,673.5335693359375,716.8131713867188,573.5213623046875
1767330576.967114,690.084228515625,700.6165161132812,724.1591796875,658.1334228515625
1767330576.9424098,776.5549926757812,782.6619262695312,744.5156860351562,884.355712890625
