timestamp,tp9,af7,af8,tp10
1767330544.2915022,753.98583984375,762.482421875,743.984619140625,777.6170654296875
1767330544.2954085,670.9668579101562,667.869140625,721.1499633789062,573.1672973632812
1767330544.2993147,691.94287109375,687.6060791015625,717.6982421875,659.3724975585938
1767330544.303221,774.8733520507812,785.0515747070312,742.47998046875,877.1867065429688
1767330544.3071272,767.0847778320312,781.3342895507812,746.9938354492188,827.3576049804688
1767330544.3110335,679.906005859375,686.5440063476562,720.7074584960938,594.5858764648438
1767330544.2753587,665.656494140625,670.1702880859375,713.4498901367188,588.9214477539062
1767330544.279265,750.0030517578125,760.44677734375,738.40869140625,817.0023803710938
1767330544.2831712,773.98828125,791.955078125,741.1524047851562,891.790283203125
1767330544.2870774,694.5095825195312,712.2108154296875,724.1591796875,652.2034912109375
1767330544.2909837,657.513916015625,666.9840698242188,724.8672485351562,522.9841918945312
1767330544.29489,724.2476806640625,735.3994750976562,733.0098266601562,754.9594116210938
1767330544.2987962,784.9630737304688,793.99072265625,748.1444091796875,902.9420776367188
1767330544.3027024,725.5753173828125,726.19482421875,731.94775390625,724.336181640625
1767330544.3066087,660.257568359375,658.39892578125,707.7855224609375,547.3234252929688
1767330544.310515,711.59130859375,706.9889526367188,719.2028198242188,687.517578125
1767330544.3144212,791.5125732421875,782.3963623046875,742.47998046875,895.507568359375
1767330544.3183274,763.8985595703125,750.091552734375,736.6386108398438,800.09765625
1767330544.3222337,681.8531494140625,672.29443359375,716.2821044921875,576.0880126953125
1767330544.32614,696.8107299804688,697.1647338867188,721.4154663085938,630.7849731445312
1767330544.2847967,790.8045043945312,789.742431640625,750.6226196289062,861.3440551757812
1767330544.288703,798.6815795898438,779.7412109375,752.2156982421875,872.8499145507812
1767330544.2926092,708.6705932617188,688.9336547851562,720.7959594726562,646.0965576171875
1767330544.2965155,681.4990844726562,672.7369995117188,710.086669921875,584.8501586914062
1767330544.3004217,763.5445556640625,747.52490234375,730.1776123046875,818.5070190429688
1767330544.304328,804.7885131835938,782.3963623046875,742.302978515625,920.7318725585938
1767330544.3082342,730.26611328125,725.3097534179688,728.1419677734375,708.051025390625
1767330544.3121405,669.1967163085938,679.0209350585938,719.3798217773438,561.0419311523438
1767330544.3160467,726.9913940429688,726.5488891601562,730.3546142578125,743.2765502929688
1767330544.319953,794.3447265625,782.5734252929688,745.666259765625,925.7767333984375
1767330544.3238592,749.737548828125,742.9225463867188,742.9225463867188,778.8561401367188
1767330544.3277655,666.6300659179688,676.8967895507812,721.3269653320312,568.9190063476562
1767330544.426298,694.5980834960938,715.5740966796875,733.2753295898438,658.044921875
1767330544.4302042,778.236572265625,778.236572265625,749.2064819335938,892.2327880859375
1767330544.4341104,761.6859130859375,762.3939208984375,730.443115234375,847.0060424804688
1767330544.4380167,677.693359375,701.3245239257812,712.3878173828125,593.2582397460938
1767330544.441923,672.6484985351562,685.7474365234375,711.59130859375,598.8341674804688
1767330544.4458292,759.4732055664062,749.8260498046875,729.6466064453125,843.0232543945312
1767330544.4048817,788.8573608398438,775.3158569335938,738.1431884765625,883.4706420898438
1767330544.408788,715.3085327148438,714.3349609375,727.9649658203125,645.5655517578125
1767330544.4126942,678.04736328125,683.5347900390625,726.2833251953125,558.2982177734375
1767330544.4166005,750.445556640625,733.9833984375,732.3017578125,774.0767822265625
1767330544.4205067,805.7620849609375,781.5113525390625,741.594970703125,901.614501953125
1767330544.424413,743.0110473632812,740.3558349609375,730.5316772460938,716.5476684570312
1767330544.4283192,678.8439331054688,682.11865234375,721.4154663085938,533.0739135742188
1767330544.4322255,723.4511108398438,699.0233764648438,727.2568969726562,688.2255859375
1767330544.4361317,796.2918701171875,766.19970703125,732.3902587890625,907.9869384765625
1767330544.440038,767.52734375,760.9778442382812,733.806396484375,792.6631469726562
1767330544.4439442,684.7738647460938,682.7382202148438,721.0614624023438,572.2822265625
1767330544.4478505,694.8635864257812,680.8795776367188,718.8488159179688,640.5206909179688
1767330544.3999743,774.5193481445312,762.5709838867188,735.4879760742188,873.823486328125
1767330544.4038806,775.846923828125,784.6090698242188,740.267333984375,856.210693359375
1767330544.4077868,689.9072265625,705.3958129882812,723.80517578125,620.5182495117188
1767330544.411693,667.6036376953125,661.585205078125,718.6718139648438,590.8685913085938
1767330544.4155993,745.0466918945312,736.373046875,733.7178955078125,817.9759521484375
1767330544.4195056,784.0780029296875,791.0700073242188,744.0731201171875,903.1190795898438
1767330544.4234118,716.5476684570312,734.0718994140625,741.4179077148438,679.1979370117188
1767330544.427318,658.39892578125,655.6552734375,721.592529296875,551.6602783203125
1767330544.4312243,718.9373168945312,710.5292358398438,724.2476806640625,757.1720581054688
1767330544.4351306,786.025146484375,797.3539428710938,745.2236938476562,915.2444458007812
1767330544.4390368,730.1776123046875,745.9317626953125,730.5316772460938,758.7651977539062
1767330544.442943,650.7874145507812,658.8414916992188,710.7947387695312,562.1925048828125
1767330544.4468493,680.7025756835938,690.1727294921875,717.521240234375,668.4886474609375
1767330544.4507556,765.1376342773438,782.9274291992188,742.1259765625,886.5684204101562
1767330544.545327,754.7824096679688,772.7492065429688,740.7984008789062,824.17138671875
1767330544.5492332,669.2852172851562,677.693359375,716.9016723632812,591.0455932617188
1767330544.5531394,670.6128540039062,671.763427734375,720.44189453125,600.0732421875
1767330544.5570457,760.5353393554688,764.6066284179688,730.7086791992188,838.243896484375
1767330544.560952,793.0171508789062,793.4596557617188,741.6834716796875,862.0521240234375
1767330544.5648582,721.6810302734375,699.0233764648438,728.053466796875,637.865478515625
1767330544.5687644,679.4634399414062,657.3368530273438,705.0418090820312,570.6891479492188
1767330544.5726707,754.162841796875,744.6041870117188,725.4867553710938,775.846923828125
1767330544.576577,812.9310913085938,803.4608764648438,747.4363403320312,905.5087890625
1767330544.5804832,749.6490478515625,736.8156127929688,733.0983276367188,726.371826171875
1767330544.5322511,683.0922241210938,669.9932861328125,717.6982421875,560.245361328125
1767330544.5361574,731.5052490234375,725.0442504882812,730.9741821289062,706.9004516601562
1767330544.5400636,805.4080200195312,795.4067993164062,743.630615234375,904.4466552734375
1767330544.5439699,769.0319213867188,749.2949829101562,731.1511840820312,796.38037109375
1767330544.5478761,684.6853637695312,672.6484985351562,712.2108154296875,572.0167236328125
1767330544.5517824,696.8107299804688,697.6072998046875,715.9281005859375,639.1045532226562
1767330544.5556886,781.5113525390625,783.635498046875,748.6754760742188,863.7337646484375
1767330544.5595949,785.4940795898438,769.739990234375,751.4191284179688,856.6532592773438
1767330544.5635011,693.7130126953125,679.9945068359375,722.12353515625,634.0596923828125
1767330544.5674074,669.1082153320312,674.7726440429688,724.5132446289062,586.177734375
1767330544.5713136,745.0466918945312,754.9594116210938,744.338623046875,814.8782348632812
1767330544.5752199,776.9089965820312,780.09521484375,743.1880493164062,899.2247924804688
1767330544.5791261,704.6878051757812,715.5740966796875,718.8488159179688,679.9945068359375
1767330544.5830324,651.0529174804688,673.8875732421875,714.2464599609375,545.1992797851562
1767330544.5685172,716.1051025390625,733.5408935546875,737.523681640625,737.9661865234375
1767330544.5724235,777.528564453125,783.5469970703125,742.1259765625,905.9512939453125
1767330544.5763297,724.336181640625,733.1868286132812,730.0006103515625,745.7547607421875
1767330544.580236,651.2299194335938,670.3472900390625,717.6982421875,547.3234252929688
1767330544.5841422,690.8807983398438,709.8211669921875,730.8856811523438,649.0172729492188
